ORDEM PRODUCAO;PV;CODIGO PRODUTO;DESCRIÇÃO COMPONENTE;PRODUTO PAI CONCATENADO;STATUS PCP;QTD EM ESTOQUE;OBSERVAÇÃO ESTOQUE;SOLICITAÇÃO DE COMPRA;COMPRADO;VALOR UNITARIO COMPRA;TIPO PAGAMENTO/FATURADO;FORNECEDOR SELECIONADO;PEDIDO COMPRA (PROTHEUS);IPI COMPRA;DATA EMISSÃO PC;DATA PREVISÃO PGTO
01867601001;006297;204569800;SPT QD CMDO BS R24 CTZ;;FALTA;1;;;1;650;FALTA;AÇO FORT;COT;;;
01867601001;006297;209001400;PERFIL BRCH U 12X6MM 1912;;SEPARADO;0,3;;;0,3;0;SEPARADO;0;000000;;;
01867601001;006297;210012800;ARR M10 DIN 125 BIC;;FALTA;20;;;20;0,25;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867601001;006297;30702002801;BARRA ROSCADA 6MM;;FALTA;2;;;2;58;FALTA;AÇO FORT;COT;;;
01867601001;006297;31805000303;ABRACADEIRA CRON D17-27 AC;;FALTA;4;;;4;3,8;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867601001;006297;31810006103;MANGUEIRA FLEXIVEL 16X26;;SEPARADO;0,6;;;0,6;80;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;000000;;;
01867601001;006297;60101008301;MOTOR FPT R24 F4;;FALTA;1;;;1;18876,96;FALTA;FPT INDUSTRIAL BRASIL LTDA.;014128;0;;
01867601001;006297;60201020201;GS WEG AW10 BR160S1-E1 MU F4;;FALTA;1;;;1;6178,28;FALTA;WEG EQUIPAMENTOS ELETRICOS S/A;000000;0;;
01867601001;006297;60305001508;SPT PRE AQUEC ZEROSTART;;FALTA;1;;;1;52;FALTA;AÇO FORT;COT;;;
01867601001;006297;60305003201;RESIST. PREAQUEC. 1000W 220V;;FALTA;1;;;1;1059,79;FALTA;SERVINTEL INTERNACIONAL LTDA;PEDIDO;0;;
01867601001;006297;60702000901;BATERIA 12V 70AH 500CCA MOURA;;FALTA;1;;;1;670;FALTA;ATACADÃO DAS BATERIAS;PEDIDO;0;;
01867601001;006297;60702001608;SPT FIX BATERIA 100AH;;FALTA;1;;;1;87,63;FALTA;AÇO FORT;COT;;;
01867601001;006297;60702005608;SPT BAT 70AH SMART I;;FALTA;1;;;1;550;FALTA;AÇO FORT;COT;;;
01867601001;006297;61101000501;SENSOR PR OLEO 3RHO 7704;;FALTA;1;;;1;199,12;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867601001;006297;61303000401;AMT VIBRA-STOP COXIM FF M12;;FALTA;4;;;4;68,9;FALTA;VIB STOP;PEDIDO;0;;
01867601001;006297;61652004801;RL AUX 40A 12VCC DNI0102;;SEPARADO;2;;;2;7,14;SEPARADO;SNAP COMERCIO E DISTRIBUIDORA DE PRODUTOS ELETRONICOS LTDA.;000000;;;
01867601001;006297;61801002001;PF DIN912 M10X40 12.9 PT;;SEPARADO;12;;;12;5,58;SEPARADO;MULT TEMPERA COAT TECNOLOGIA EM TRATAMENTO TERMICO E REVESTIMENTOS SUPERFICIAIS;000000;;;
01867601001;006297;61801002101;"PF DIN912 3/8""UNFX1"" 12.9 PT";;SEPARADO;8;;;8;5,11;SEPARADO;MULT TEMPERA COAT TECNOLOGIA EM TRATAMENTO TERMICO E REVESTIMENTOS SUPERFICIAIS;000000;;;
01867601001;006297;61801002201;ARR M10 DIN 127 BIC;;SEPARADO;20;;;20;0,15;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;000000;;;
01867601001;006297;61802014701;ADP M/F 1/4 NPT X M10X1,0 BIC;;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867601001;006297;61802014801;"BICO RM M12X1,5 MANG 5/8"" BIC";;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867601001;006297;61802015301;"BICO RM 3/8""NPT MANG 5/8"" BIC";;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867601001;006297;61807000301;ARR VED 10X16X1.5 AL;;SEPARADO;1;;;1;0;SEPARADO;0;000000;;;
01867601003;006297;101095500;MOD COMUNICACAO CM3-ETHERNET;;FALTA;1;;;1;1222,62;FALTA;SERVINTEL INTERNACIONAL LTDA;PEDIDO;0;;
01867601003;006297;103004300;CH REV 2 POLOS 10 WS2 10E Z11;;FALTA;1;;;1;422,9;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867601003;006297;103015200;CH IGNICAO UNIVERSAL 314008M91;;SEPARADO;1;;;1;104,97;SEPARADO;RDR AUTO PECAS LTDA;000000;;;
01867601003;006297;104007100;IDENT PLO 6.2MM 0828736 - UCT-;;FALTA;20;;;20;0;FALTA;0;COT;;;
01867601003;006297;104013600;TRILHO ACO TS35 C038340.00;;SEPARADO;0,39;;;0,39;75;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01867601003;006297;104056200;DIST NYLON O3/8 150MM M6X15M;;SEPARADO;3;;;3;0;SEPARADO;0;000000;;;
01867601003;006297;105030900;CONT AUX CTTR CA4-10;;FALTA;2;;;2;10,71;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;105031000;CONT AUX CTTR CA4-01;;FALTA;2;;;2;10,71;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;106001500;DJ 1P 10A CURVA C 10KA S201;;SEPARADO;1;;;1;31,06;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01867601003;006297;106004200;DJ 1P 16A CURVA C 10KA S201;;FALTA;1;;;1;31,06;FALTA;ABB ELETRIFICACAO LTDA;COT;0,065;;
01867601003;006297;106207600;POSTE FINAL USK-2G2;;SEPARADO;2;;;2;0;SEPARADO;0;000000;;;
01867601003;006297;106229400;IDENTIFICACAO P/ POSTE USK-2G2;;SEPARADO;1;;;1;0;SEPARADO;0;000000;;;
01867601003;006297;107078500;CB COBRE NU 16MM2;;SEPARADO;0,5;;;0,5;10,2811;SEPARADO;COBREFLEX INDUSTRIA, DISTRIBUICAO E COMERCIO DE FIOS E CABOS EIRELI;000000;;;
01867601003;006297;109092400;ISOLADOR CIL 16X30 MM M6;;SEPARADO;2;;;2;9,06;SEPARADO;MX MATERIAIS ELETRICOS LTDA;000000;;;
01867601003;006297;115074900;TC 100/5A ST-30 SASSI;;SEPARADO;3;;;3;105,6;SEPARADO;SASSI MEDIDORES E TRANSFORMADORES EIRELI;000000;;;
01867601003;006297;204368500;PROT PLC CTT AF26 E DJ A0;;FALTA;1;;;1;825;FALTA;RB COMUNICAÇÃO;COT;0;;
01867601003;006297;204569900;PORTA DOCUMENTOS TASCO 71220;;FALTA;1;;;1;40,83;FALTA;TASCO LTDA;COT;0,0975;;
01867601003;006297;204570000;"GABINETE QCF 600X500X170		";;FALTA;1;;;1;1200;FALTA;AÇO FORT;COT;;;
01867601003;006297;204570100;"TAMPA QCF USCA 5C/21D		";;FALTA;1;;;1;300;FALTA;AÇO FORT;COT;;;
01867601003;006297;204570200;SPT DJ ABB A0/A1 QCF;;FALTA;1;;;1;250;FALTA;AÇO FORT;COT;;;
01867601003;006297;209001400;PERFIL BRCH U 12X6MM 1912;;SEPARADO;1;;;1;0;SEPARADO;0;000000;;;
01867601003;006297;61405001201;DOBRADICA TASCO 91591;;FALTA;2;;;2;16,1;FALTA;TASCO LTDA;PEDIDO;0;;
01867601003;006297;61405002801;FECHO LINGUETA YALE;;SEPARADO;1;;;1;38,54;SEPARADO;TASCO LTDA;PEDIDO;0;;
01867601003;006297;61635033908;SPT TRILHO QCF/QTA;;FALTA;2;;;2;0,61;FALTA;AÇO FORT;COT;;;
01867601003;006297;106327500;DCM 3P FX 63A CVS100B TMD;;SEPARADO;1;;;1;0;SEPARADO;0;000000;;;
01867601003;006297;61647042901;DCM 3P FX 40A A0C TMF;;SEPARADO;1;;;1;0;SEPARADO;0;000000;;;
01867601003;006297;61648042801;DJ 3P 10A SJ203 T-C10;;FALTA;2;;;2;48,61;FALTA;ABB ELETRIFICACAO LTDA;COT;0,065;;
01867601003;006297;61648042901;DJ 2P 10A SJ202 T-C10;;SEPARADO;1;;;1;35;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01867601003;006297;61651008701;CTTR 4P 45A AF26-40-00-13;;FALTA;2;;;2;250,11;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0325;;
01867601003;006297;61651008801;INTTRV MEC CTTR VM4;;FALTA;1;;;1;25,76;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;61652004801;RL AUX 40A 12VCC DNI0102;;FALTA;3;;;3;7,14;FALTA;SNAP COMERCIO E DISTRIBUIDORA DE PRODUTOS ELETRONICOS LTDA.;PEDIDO;0;;
01867601003;006297;61654001901;MOD USCAMAQ05C INTELINANO AMF5;;RETIRADO;1;;;1;1027,72;RETIRADO;SERVINTEL INTERNACIONAL LTDA;PEDIDO;0;;
01867601003;006297;101033600;MOD USCAMAQ 8C IL4-AMF8;;FALTA;1;;;1;1027,72;FALTA;SERVINTEL INTERNACIONAL LTDA;000000;0;;
01867601003;006297;61655002601;CARREG BAT 12/24VCC KVA PRO;;FALTA;1;;;1;523,61;FALTA;KVA INDUSTRIA E COMERCIO LTDA;PEDIDO;0;;
01867601003;006297;61656003801;SUPORTE MODULAR BOTAO ABB;;FALTA;4;;;4;5,55;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;61656003901;CONT NA BOTAO ABB LINHA MCB;;FALTA;3;;;3;9,33;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;61656004001;CONT NF BOTAO ABB LINHA MCB;;FALTA;6;;;6;9,33;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;61656004201;BLOCO LED BRANCO 230VCA ABB;;SEPARADO;2;;;2;63;SEPARADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01867601003;006297;61656004501;CABECOTE CH SEL 2P FX ABB;;SEPARADO;1;;;1;59,13;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01867601003;006297;61656004701;CABECOTE BOTAO EMERGENCIA ABB;;FALTA;1;;;1;40,97;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601003;006297;61656004801;ADESIVO PARADA DE EMERGENCIA;;SEPARADO;1;;;1;25,7;SEPARADO;APS COMPONENTES ELETRICOS S/A;000000;;;
01867601003;006297;61656005401;CABECOTE BOTAO DUPLO LED ABB;;SEPARADO;2;;;2;39,17;SEPARADO;ABB ELETRIFICACAO LTDA;000000;;;
01867601003;006297;61659002901;TERMO RETRATIL BRANCO LARG 9MM;;SEPARADO;26,7;;;26,7;52,9634;SEPARADO;FRONTEC INDUSTRIA DE COMPONENTES DE FIXACAO LTDA;000000;;;
01867601003;006297;61660001201;TER ISOL ANEL 16MM² M8;;SEPARADO;1;;;1;16,1;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01867601003;006297;61660001301;TER ISOL ANEL 16MM² M10;;SEPARADO;1;;;1;16,39;SEPARADO;ROMAR ACESSORIOS INDUSTRIAIS LTDA;000000;;;
01867601003;006297;61660005901;BORNE DUPLO PUSH IN 4MM DDP4;;FALTA;5;;;5;1,38;FALTA;PRO AUTO;COT;0,0975;;
01867601003;006297;61660006101;BORNE PUSH IN DP2.5PG-XXP;;FALTA;1;;;1;1,9;FALTA;PRO AUTO;COT;0,0975;;
01867601003;006297;61660006301;JUMPER BORNE DUP 4MM DSD01403N;;FALTA;1;;;1;2,01;FALTA;PRO AUTO;COT;0,0975;;
01867601003;006297;61660006501;TAMPA P/ BORNE DUP 4MM DPP4C;;FALTA;1;;;1;1,38;FALTA;PRO AUTO;COT;0,0975;;
01867601003;006297;61660006601;TAMPA P/ BORNE 4MM DPES2.5C;;FALTA;1;;;1;2,06;FALTA;PRO AUTO;COT;0,0975;;
01867601004;006297;107043800;"BARRA COBRE 3/4"" X 1/4""";;SEPARADO;0,16;;;0,16;79,52;SEPARADO;ANGLO INDUSTRIA E COMERCIO DE METAIS LTDA;000000;;;
01867601005;006297;61652005401;BASE RELE CR-M 3C/O ABB;;FALTA;1;;;1;17,41;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867601005;006297;61652005701;GRAMPO RELE CR-MH;;FALTA;1;;;1;2,19;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0972;;
01867601005;006297;61652006701;"RL 3C/O 10A CR-M012DC3 12VCC		";;FALTA;1;;;1;35,41;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0325;;
01867601005;006297;61652007701;SUPRESSOR DE SURTO CR-P/M62C;;FALTA;1;;;1;43,17;FALTA;ABB ELETRIFICACAO LTDA;COT;0,065;;
01867701002;006299;204000300;TQ VT 250L POLT 3/8;;FALTA;1;;;1;1370,12;FALTA;ACURATE;PEDIDO;0;;
01867701002;006299;204366000;"SPT NV KVA TQ EXT 2"" BSP";;FALTA;1;;;1;200;FALTA;AÇO FORT;COT;;;
01867701002;006299;204377800;SPT BOMBA RECIRC/FILTRO;;FALTA;1;;;1;350;FALTA;AÇO FORT;COT;;;
01867701002;006299;204377900;PERFILADO U INST SPT BOMBA;;FALTA;2;;;2;41,66;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867701002;006299;204561000;PALLET DE CONT 2 TAMB 1,31X71X45;;FALTA;1;;;1;1139,55;FALTA;ACURATE;COT;0;;
01867701002;006299;204648800;FILTRO RACOR SEP 645-10M;;FALTA;1;;;1;457,8;FALTA;JS;COT;0;;
01867701002;006299;211004000;"BOMBA ELETRICA BREMEN 3/4"" 12V";;FALTA;1;;;1;348;FALTA;BREMEN;PEDIDO;0;;
01867701002;006299;60901002816;SILENCIOSO 29DBA - PK 1103;;FALTA;1;;;1;558,44;FALTA;SCAPSUL;COT;0,065;;
01867701002;006299;60901003716;FLANGE ESC DE104 X DI64;;FALTA;2;;;2;65,43;FALTA;SCAPSUL;COT;0,065;;
01867701002;006299;60901003801;JUNTA ESC  DE104 X DI64;;SEPARADO;2;;;2;73,84;SEPARADO;SCAPSUL EQUIPAMENTOS RODOVIARIOS LTDA;COT;;;
01867701002;006299;60901017416;OXICATALISADOR M3C PK 1103;;FALTA;1;;;1;3460,02;FALTA;SCAPSUL;COT;0;;
01867701002;006299;60901021801;JUNTA ESC DE160 X DI76;;FALTA;2;;;2;37,34;FALTA;SCAPSUL;COT;0,052;;
01867701002;006299;61101001301;SENS NV COMB ULTRAS K40LSR;;FALTA;1;;;1;503,31;FALTA;KVA INDUSTRIA E COMERCIO LTDA;PEDIDO;0;;
01867701003;006299;102023700;PERFILADO PERF 38X38X3000MM;;FALTA;1;;;1;107,35;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867701003;006299;104194400;CHUMBADOR PARABOLT 1/2 X 3;;FALTA;4;;;4;5;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;204266700;"TEE DE FERRO PRETO 3/4""";;FALTA;1;;;1;11;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;204354400;JUNTA ESC DE160 X DI76;;FALTA;1;;;1;37,34;FALTA;SCAPSUL;COT;0,052;;
01867701003;006299;204370400;"TUBO ACO CARB PRETO 3"" - NBR 5580";;RETIRADO;1,7;;;1,7;102;RETIRADO;SANTA RITA INDUSTRIA E COMERCIO DE FERRAGENS LTDA;COT;0;;
01867701003;006299;204378000;DUTO DE CHAPA RAD MOT R24;;FALTA;1;;;1;896,34;FALTA;SCAPSUL;COT;0;;
01867701003;006299;204530800;"CURVA RL 90º Ø3"" C/COSTURA NBR 5580";;RETIRADO;1;;;1;331,2;RETIRADO;SCAPSUL;COT;0,065;;
01867701003;006299;204546100;"BICO RM 3/4"" BSP MANG 3/4"" BIC";;FALTA;2;;;2;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867701003;006299;204567100;"TUBO FERRO PRETO 3/4"" NBR5580 CL MEDIA - BARRA 6M";;FALTA;6;;;6;32,5;FALTA;JN ACOS LTDA;COT;0;;
01867701003;006299;204610200;"CANTONEIRA 1""X1/8""";;FALTA;1;;;1;15,17;FALTA;SANTA RITA INDUSTRIA E COMERCIO DE FERRAGENS LTDA;PEDIDO;0;;
01867701003;006299;204610600;"BARRA ROSCADA 5/16"" - 3MTS";;FALTA;1;;;1;26,56;FALTA;MX MATERIAIS ELETRICOS LTDA;PEDIDO;0;;
01867701003;006299;204610700;"PORCA SEXT SAE 1045 5/16""";;FALTA;6;;;6;0,2;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;204610800;"ARRUELA LISA ZINCADA 5/16""";;FALTA;6;;;6;0,2;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;204610900;"ARRUELA PRESSAO ZINC 5/16""";;FALTA;6;;;6;0,25;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;204611000;"CHUMBADOR DROP-IN 5/16""";;FALTA;2;;;2;31,66;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867701003;006299;210000400;PF DIN933 M10X45 8.8 BIC;;SEPARADO;8;;;8;89,85;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867701003;006299;210004700;PF SXT DIN933 M8X50 8.8 BIC;;SEPARADO;8;;;8;79,85;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867701003;006299;210011700;PORCA DIN934 M10 CL6 BIC;;SEPARADO;18;;;18;55,55;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867701003;006299;210012500;PORCA DIN934 M8 CL 6 BIC;;SEPARADO;8;;;8;0,2;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;210012800;ARR M10 DIN 125 BIC;;FALTA;36;;;36;0,25;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;210013200;ARR M8 DIN 127 BIC;;SEPARADO;16;;;16;0,2;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;210014300;ARR M8 DIN 125 BIC;;SEPARADO;16;;;16;0,2;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;210020300;PF DIN933 M10X25 8.8 BIC;;SEPARADO;10;;;10;45;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867701003;006299;210038100;"ABRC TIPO D 3/4"" C/ PARAFUSO";;FALTA;10;;;10;2,9;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867701003;006299;210039400;BUCHA S10;;FALTA;4;;;4;0,2;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;214019301;MANG ORTAC 250 RED 3/4;;RETIRADO;2;;;2;100;RETIRADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;214019400;MANG ORTAC 250 RED 3/8;;SEPARADO;2;;;2;100;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;61801002201;ARR M10 DIN 127 BIC;;SEPARADO;16;;;16;0,15;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867701003;006299;61802008711;"BICO RM 3/4""NPT MANG 3/4"" BIC";;FALTA;2;;;2;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867701003;006299;61802013501;"NIPLE DUPLO 3/4"" NPT FERRO PT";;FALTA;2;;;2;7;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;61802013701;"COTOVELO FF 3/4"" NPT FERRO PT";;FALTA;12;;;12;9,5;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;61802015401;"BICO RM M14X1,5 MANG 3/4"" BIC";;FALTA;2;;;2;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867701003;006299;61802015501;"BICO RM 3/4"" NPT MANG 3/8"" BIC";;FALTA;3;;;3;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867701003;006299;61805000922;ABRACADEIRA FLEXIL D14-22 AC;;FALTA;14;;;14;3,8;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867701003;006299;61807001501;FITA ESPUMA PVC 20X10MM;;FALTA;4;;;4;0;FALTA;0;COT;;;
01867701003;006299;61809000301;"VALV ESF BORBOLETA F/F 1/2""NPT";;SEPARADO;1;;;1;46,92;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867801001;006299;204354300;"FLEXIVEL FPT R24 2""";;FALTA;1;;;1;347,73;FALTA;SCAPSUL;COT;0,0325;;
01867801001;006299;204354400;JUNTA ESC DE160 X DI76;;FALTA;1;;;1;37,34;FALTA;SCAPSUL;COT;0,052;;
01867801001;006299;204569600;BASE CTZ FPT R24;;FALTA;1;;;1;2300;FALTA;AÇO FORT;COT;;;
01867801001;006299;204569700;SPT ALT WG AW10 BR160 CTZ;;FALTA;1;;;1;1000;FALTA;AÇO FORT;COT;;;
01867801001;006299;204569800;SPT QD CMDO BS R24 CTZ;;FALTA;1;;;1;650;FALTA;AÇO FORT;COT;;;
01867801001;006299;209001400;PERFIL BRCH U 12X6MM 1912;;SEPARADO;0,3;;;0,3;50;SEPARADO;GW;COT;;;
01867801001;006299;210012800;ARR M10 DIN 125 BIC;;FALTA;20;;;20;0,25;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;0;;
01867801001;006299;30702002801;BARRA ROSCADA 6MM;;FALTA;2;;;2;58;FALTA;AÇO FORT;COT;;;
01867801001;006299;31805000303;ABRACADEIRA CRON D17-27 AC;;FALTA;4;;;4;3,8;FALTA;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867801001;006299;31810006103;MANGUEIRA FLEXIVEL 16X26;;SEPARADO;0,6;;;0,6;80;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867801001;006299;60101008301;MOTOR FPT R24 F4;;FALTA;1;;;1;18876,96;FALTA;FPT INDUSTRIAL BRASIL LTDA.;014128;0;;
01867801001;006299;60201020201;GS WEG AW10 BR160S1-E1 MU F4;;FALTA;1;;;1;6178,28;FALTA;WEG EQUIPAMENTOS ELETRICOS S/A;000000;0;;
01867801001;006299;60305001508;SPT PRE AQUEC ZEROSTART;;FALTA;1;;;1;52;FALTA;AÇO FORT;COT;;;
01867801001;006299;60305003201;RESIST. PREAQUEC. 1000W 220V;;FALTA;1;;;1;1059,79;FALTA;SERVINTEL INTERNACIONAL LTDA;PEDIDO;0;;
01867801001;006299;60702000901;BATERIA 12V 70AH 500CCA MOURA;;FALTA;1;;;1;670;FALTA;ATACADÃO DAS BATERIAS;PEDIDO;0;;
01867801001;006299;60702001608;SPT FIX BATERIA 100AH;;FALTA;1;;;1;87,63;FALTA;AÇO FORT;COT;;;
01867801001;006299;60702005608;SPT BAT 70AH SMART I;;FALTA;1;;;1;550;FALTA;AÇO FORT;COT;;;
01867801001;006299;61101000501;SENSOR PR OLEO 3RHO 7704;;FALTA;1;;;1;199,12;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867801001;006299;61303000401;AMT VIBRA-STOP COXIM FF M12;;FALTA;4;;;4;68,9;FALTA;VIB STOP;PEDIDO;0;;
01867801001;006299;61652004801;RL AUX 40A 12VCC DNI0102;;RETIRADO;2;;;2;7,14;RETIRADO;SNAP COMERCIO E DISTRIBUIDORA DE PRODUTOS ELETRONICOS LTDA.;PEDIDO;;;
01867801001;006299;61801002001;PF DIN912 M10X40 12.9 PT;;SEPARADO;12;;;12;15;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867801001;006299;61801002101;"PF DIN912 3/8""UNFX1"" 12.9 PT";;SEPARADO;8;;;8;15;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867801001;006299;61801002201;ARR M10 DIN 127 BIC;;SEPARADO;20;;;20;0,15;SEPARADO;REI DAS MANGUEIRAS MAQUINAS E EQUIPAMENTOS LTDA-ME;COT;;;
01867801001;006299;61802014701;ADP M/F 1/4 NPT X M10X1,0 BIC;;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867801001;006299;61802014801;"BICO RM M12X1,5 MANG 5/8"" BIC";;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867801001;006299;61802015301;"BICO RM 3/8""NPT MANG 5/8"" BIC";;FALTA;1;;;1;28,5;FALTA;BULKS INDUSTRIA E COMERCIO LTDA;COT;0;;
01867801001;006299;61807000301;ARR VED 10X16X1.5 AL;;SEPARADO;1;;;1;6,99;SEPARADO;CENTRAL DOS PARAFUSOS DE ITUMBIARA LTDA;COT;;;
01867801003;006299;101095500;MOD COMUNICACAO CM3-ETHERNET;;FALTA;1;;;1;1222,62;FALTA;SERVINTEL INTERNACIONAL LTDA;PEDIDO;0;;
01867801003;006299;103004300;CH REV 2 POLOS 10 WS2 10E Z11;;FALTA;1;;;1;422,9;FALTA;MX MATERIAIS ELETRICOS LTDA;COT;0;;
01867801003;006299;103015200;CH IGNICAO UNIVERSAL 314008M91;;SEPARADO;1;;;1;194,57;SEPARADO;RDR AUTO PECAS LTDA;COT;;;
01867801003;006299;104007100;IDENT PLO 6.2MM 0828736 - UCT-;;FALTA;20;;;20;0;FALTA;0;COT;;;
01867801003;006299;104013600;TRILHO ACO TS35 C038340.00;;SEPARADO;0,39;;;0,39;95;SEPARADO;MX MATERIAIS ELETRICOS LTDA;COT;;;
01867801003;006299;104056200;DIST NYLON O3/8 150MM M6X15M;;FALTA;3;;;3;0;FALTA;0;COT;;;
01867801003;006299;105030900;CONT AUX CTTR CA4-10;;FALTA;2;;;2;10,71;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867801003;006299;105031000;CONT AUX CTTR CA4-01;;FALTA;2;;;2;10,71;FALTA;ABB ELETRIFICACAO LTDA;COT;0,0975;;
01867801003;006299;106001500;DJ 1P 10A CURVA C 10KA S201;;FALTA;1;;;1;27,95;FALTA;ABB ELETRIFICACAO LTDA;COT;0,065;;
01867801003;006299;106004200;DJ 1P 16A CURVA C 10KA S201;;FALTA;1;;;1;31,06;FALTA;ABB ELETRIFICACAO LTDA;COT;0,065;;
